F41	F04	3.147326346268845E-5
F41	C10	0.0
F41	F02	6.82640453273261E-5
F41	B60	2.801512816921137E-4
F41	G10	0.0
F41	B29	1.0403662089055348E-4
F41	F15	2.066756226103131E-4
F41	G11	2.1282029454328764E-5
F41	F26	0.0
F41	F23	8.297378028542981E-5
F41	G09	5.558049552149469E-4
F41	B64	0.005902823664155764
F41	C06	7.474349391859754E-4
F41	B06	0.0
F41	B09	0.0
F41	E06	4.491914553803154E-4
F41	B65	3.106892641324779E-4
F41	B62	1.3614333169961336E-4
F41	D06	0.0
F41	H03	0.0
F41	C09	4.743720499988141E-5
F41	G06	3.748695074499383E-4
F41	E03	0.0
F41	G04	5.701904436081651E-5
F41	D03	2.3813776269571946E-4
F41	C21	1.0356255178127589E-4
F41	B27	1.5862105430127426E-4
F41	B42	0.0
F41	D07	8.09257910496075E-5
F41	B81	0.0
F41	B82	0.0
F41	G03	8.861494835717732E-5
F41	B05	1.1499319623588937E-4
F41	B66	1.2837519791176344E-4
F41	B21	2.3813776269571946E-4
F41	B03	0.0
F41	B08	2.697963037906381E-4
F41	B07	0.0
F41	D02	1.7899761336515513E-4
F41	C22	8.009932316071929E-5
F41	D05	0.0
F41	F03	0.0
F41	C14	0.0
F41	C13	0.0
F41	G12	0.0
F41	B23	1.4045382190455382E-4
F41	G01	0.0010126023400232275
F41	E04	3.732178846010301E-4
F41	C07	0.0
F41	D01	0.0
F41	C05	0.0
F41	A24	0.0
F41	F21	6.215281824185216E-4
F41	A46	6.321112515802781E-5
F41	B31	5.94000594000594E-5
F41	A45	0.0015612473100130807
F41	E21	5.1208521097910693E-5
F41	G05	4.8007681228996637E-4
F41	C12	0.0
F41	C02	0.0
F41	B63	0.0010063616432447974
F41	A44	5.357621216180017E-4
F41	A61	2.5854013466247584E-5
F41	A62	1.5409903431271832E-4
F41	E05	4.554326610279766E-4
F41	G21	1.3214694740551494E-4
F41	H05	1.0106624892617111E-4
F41	H02	1.88627229066005E-4
F41	B26	4.7536048169862145E-4
F41	C11	0.0
F41	G02	0.0010463940555411856
F41	A23	0.0
F41	G07	5.79575750550597E-5
F41	B02	0.0
F41	B22	2.34375E-4
F41	A21	0.0
F41	B30	0.0
F41	A41	0.0017184591149935558
F41	B68	4.6598322460391424E-4
F41	B28	0.0
F41	H01	1.7426815594698302E-4
F41	F16	4.285145847999755E-4
F41	F28	4.650730164635848E-5
F41	C08	4.394870307377229E-5
F41	H04	1.5557606059955794E-4
F41	F17	1.4205554371759358E-4
F41	B25	5.352602703064365E-4
F41	F27	0.0
F41	A43	0.0
F41	E02	1.709255619177848E-4
F41	F22	0.0
F41	C01	0.0
F41	F25	6.625149065853981E-5
F41	F42	0.018907905460472697
F41	E01	9.658569565847298E-5
F41	A63	0.003986048829098156
F41	B01	2.2732439190725165E-5
F41	F24	7.872775940796725E-5
F41	B04	0.0
F41	C03	4.020100502512563E-5
F41	B32	0.0010869720676783135
F41	B41	0.0
F41	C25	3.769033619779888E-5
F41	A47	3.242770736108957E-4
F41	F01	7.403933956909104E-5
F41	D04	5.704181164793794E-5
F41	B44	0.0
F41	A22	1.290822253775655E-4
F41	A42	5.518383113747671E-4
F41	C40	0.0
F41	B67	4.483098717833767E-5
F41	A01	3.4572390744842953E-4
F41	B61	1.1030831173128895E-4
F41	B24	3.853713052526109E-5
F41	C23	0.0
F41	G08	4.007671828929665E-4
F41	B43	1.2507817385866166E-4
F41	D21	0.0
F41	C04	1.6763756757889444E-4
F41	C30	0.0
F04	C10	1.2452679816696554E-4
F04	F02	0.0050560096881622765
F04	B60	8.155552240290418E-4
F04	G10	1.9797499858589286E-4
F04	B29	2.3278301042151632E-4
F04	F15	0.0032886228429959722
F04	G11	0.0
F04	F26	1.5289935400022935E-4
F04	F23	3.763171098845961E-4
F04	G09	5.494908051871932E-5
F04	B64	6.860951385258756E-4
F04	C06	0.0
F04	B06	4.954664816925135E-5
F04	B09	4.747211013529551E-5
F04	E06	3.5922120842014515E-5
F04	B65	5.054537729560256E-4
F04	B62	2.471132677359932E-4
F04	D06	1.2593665386310686E-4
F04	H03	2.2945515872560606E-5
F04	C09	0.0
F04	G06	5.489453387678922E-5
F04	E03	0.0013856624689244815
F04	G04	2.3690133059580683E-4
F04	D03	0.0
F04	C21	7.378440197742197E-5
F04	B27	0.0
F04	B42	0.0
F04	D07	0.0
F04	B81	0.0
F04	B82	0.0
F04	G03	3.657577586364551E-5
F04	B05	9.011564841546651E-4
F04	B66	1.2836146588794044E-4
F04	B21	3.141386559698427E-4
