B62	D07	0.306812284739
B05	G04	0.145782954375
A42	E21	0.0581427917796
C08	D10	0.51561141649
B03	D02	0.312102522323
C09	G03	0.252080934074
C01	C02	0.546776134883
B24	H03	0.0419719837791
G04	H01	0.248627417357
B29	H02	0.243982966548
C04	G08	0.065269842731
A41	D06	0.404803091452
A01	C03	0.131429677088
C06	C40	0.120279305817
C14	D01	0.605044868772
A63	F16	0.115816293584
B67	C07	0.112063233163
D01	E05	0.394520986581
B02	B25	0.196236478924
C09	F05	0.144784682145
B62	G06	0.0847718246955
E02	G06	0.0486134739283
E02	F23	0.0662546743596
B01	C01	0.713318899762
C09	C10	0.275897347399
A22	D07	0.128179388174
A41	B65	0.242811771589
C13	H01	0.0785854899035
D07	E04	0.316143565638
B44	G03	0.299499860267
B04	G11	0.0173822561679
E03	F27	0.219389761614
D06	G21	0.194135077055
B03	F25	0.205619481185
B41	G04	0.157637736911
C25	F05	0.202363009785
A22	E05	0.140030642226
B81	C21	0.223195265096
A62	C25	0.217149267397
C04	D03	0.363167096543
B43	H02	0.142506989692
B28	G04	0.0953818632249
B23	B32	0.582061981063
C40	Y02	0.333979044138
C08	C14	0.784874363443
E02	G02	0.0428768414387
A24	B60	0.0412873520826
C25	F22	0.222382255944
F01	G21	0.207148710436
B05	B25	0.361936029446
A45	B60	0.177723484425
D05	F04	0.0571901644916
B06	B23	0.338659678272
C40	G10	0.0876977964765
A41	G04	0.136642754725
B01	G08	0.189240933628
G05	H05	0.395626179507
A63	F22	0.0211975210143
B62	C09	0.143594195842
B43	C23	0.188299239851
A41	E01	0.141349489303
B43	C22	0.171296778069
B68	D04	0.448391798092
C04	D07	0.336786616604
F22	G02	0.0457008343565
B05	F17	0.490278814934
B01	H04	0.0450610452524
E21	G03	0.0414885955691
B31	F03	0.106262089037
A21	C02	0.136672210103
D04	D21	0.536562749315
A24	B63	0.0213753574314
B31	F42	0.0793935387309
B41	C14	0.183804897411
B68	D03	0.432431662566
B05	D01	0.484147835142
A62	B60	0.236034172666
F24	H04	0.131423647082
A44	C11	0.20623434556
F04	H02	0.342550175802
C09	E01	0.195354654402
A23	C25	0.146471511773
C21	C23	0.327447809585
D21	F04	0.245188761983
B07	F41	0.0945332407376
C13	F21	0.0975045734474
D01	G01	0.22224501303
C10	C21	0.232213923615
B01	B61	0.0999175027913
E03	G04	0.102976263147
C13	H05	0.130580590364
C07	C12	0.746458090258
E21	Y10	0.228795787987
G01	G12	0.874829349754
F01	Y04	0.234422103798
A42	B25	0.241954826411
B21	E21	0.22770287211
A23	C08	0.306179323363
E03	Y10	0.542850312683
A23	B41	0.0844770135521
B24	G02	0.139063151433
C14	Y02	0.226784461288
F23	F28	0.282459900746
B22	C08	0.288148365903
C01	F04	0.24423420606
A41	B26	0.375261838844
F24	G06	0.165714718448
B42	B65	0.303113724944
G10	G11	0.328314660326
D01	G21	0.210397094642
A45	F42	0.0568709810815
A21	B21	0.175080408535
B28	F15	0.423276269102
A41	F05	0.107564152606
A63	F04	0.0993138701614
A21	Y10	0.289079524442
C22	F02	0.196865190562
B30	G12	0.24196728136
A44	G07	0.0908288173752
B06	F28	0.233960726312
B29	G07	0.0690299854009
B43	C01	0.193196136968
C06	F28	0.113056446763
D06	G06	0.122074939152
A21	F01	0.0501284247147
G03	Y04	0.168773468517
A47	C05	0.140021087939
B28	D10	0.385264629533
B62	F04	0.203484827662
A41	D03	0.501429037483
A21	G05	0.109294140453
C02	F42	0.0361097198865
A46	B23	0.20731414487
D06	G09	0.174560244193
A63	B41	0.11250114715
D07	F21	0.33881188929
D21	G04	0.076235374343
G10	Y10	0.249446510382
B44	G09	0.312116797627
D02	G12	0.23628224986
C10	E05	0.118369505916
B24	D01	0.20607759435
A22	B06	0.0911899519623
A24	C08	0.137934912618
B41	F41	0.045700249191
A45	B04	0.188288499965
B63	F25	0.0910608665136
A45	Y02	0.189176657988
A47	B44	0.389133955312
C22	C40	0.23745275533
A47	Y10	0.383258456221
F26	G21	0.301925401384
B64	E03	0.243884415582
B26	B64	0.208907075419
C07	G05	0.147925691742
F16	G06	0.117987907915
C03	F26	0.285862982481
B03	G05	0.291952457271
B23	B33	0.425679853355
C08	H03	0.0129708212545
A24	E06	0.0533337431867
B27	F26	0.286251750242
C06	G02	0.0359894851365
B26	F02	0.103864181895
B09	B21	0.316301654547
C13	F26	0.382406984349
B28	F03	0.235097650225
A63	F27	0.0230178205883
B61	H01	0.0815226495532
B63	C14	0.0969215609296
A63	B30	0.0954323687938
B42	F21	0.207991502898
C23	F41	0.0851175403331
B60	D03	0.283054580558
C09	F16	0.276504411651
B60	B67	0.195224706867
A62	G02	0.119305790643
D06	G11	0.0789796240892
F01	F04	0.41683477714
B31	F28	0.27613821308
B22	G08	0.0782310586963
C30	D01	0.347667700187
B30	G01	0.227668266222
B64	G05	0.346789571357
A22	E03	0.120883985092
B07	F25	0.175573267711
C30	G21	0.271562277664
C13	G06	0.0319196382012
A45	C14	0.251645056744
B01	B03	0.68793677653
B62	G05	0.242394631948
B22	Y04	0.14569928407
F26	G12	0.189139448124
C05	D21	0.296705509223
B01	F42	0.0635119775767
D01	G11	0.0860154229742
A21	F27	0.0986974269613
B41	G07	0.226295829439
B24	F25	0.0921187664926
H04	Y02	0.318588030143
G04	H02	0.208745478286
A45	D07	0.283179848652
C05	G09	0.0694815172795
B66	B68	0.17802093152
A45	F05	0.0978834659704
B23	C04	0.373516943503
E01	F04	0.122145312393
F21	H05	0.602255096914
B06	C01	0.20807452037
B23	F01	0.235313374283
B33	B64	0.185686808793
A61	C05	0.160736029326
A45	E21	0.0699477743646
F41	F42	0.330454080531
C04	E06	0.22270786656
C14	D06	0.777155965585
H01	H05	0.760910242565
B21	B62	0.271755584832
C21	F03	0.275974744041
B63	C09	0.102545829837
G01	Y02	0.317753000471
A61	F01	0.0412183959804
A63	B08	0.102914915655
B81	E04	0.157162574277
B01	G03	0.139765611446
B61	C40	0.10233429083
A61	B24	0.0949831109718
B81	C23	0.628757495797
B41	F05	0.0452698023245
B42	H03	0.306136580576
C09	D21	0.42911225459
B61	E03	0.136680615418
B31	C12	0.205607139121
C07	C09	0.306513256277
F16	G02	0.129189921542
B31	H01	0.144975890498
A47	A62	0.221458160048
E06	F28	0.216453975098
B08	G02	0.263827002217
C08	F02	0.0765158093349
B64	H05	0.229684497658
B32	F15	0.51450559209
B06	H01	0.311487514138
E01	F22	0.0698365613827
A46	B04	0.199561778955
B22	H02	0.217040198566
F05	F26	0.235517525095
B61	D06	0.0922965245374
A61	B62	0.101451889473
D21	G12	0.168923547447
A01	D06	0.219724528495
B32	B82	0.533815030807
C22	F04	0.281245633988
A46	F03	0.0405814677511
F17	F27	0.413419593305
B65	E04	0.208858101656
A23	B68	0.24409479218
B25	F17	0.40931694855
F15	F24	0.357629903737
A42	C07	0.141949993863
A62	B03	0.309160888696
C14	G10	0.0566244890397
B06	D07	0.255238020283
B26	D21	0.34636526004
D21	G10	0.0553857836739
B06	F23	0.0636396646028
C10	G08	0.0121181245868
B09	B22	0.357025201809
B06	Y10	0.586268297681
B30	B43	0.2629316375
A24	D04	0.186126762016
G02	H02	0.190531620691
B30	Y04	0.132003482371
B65	F02	0.0605434057987
B41	F02	0.0271577295137
B08	Y04	0.206435429524
C01	F21	0.236263189466
B26	B33	0.423026304549
C11	E01	0.0710528347693
B21	D02	0.421538353772
C02	F27	0.290692816308
G02	G12	0.399025052601
A21	G09	0.0505298553341
B08	D02	0.453697408243
B26	C40	0.256878608674
C05	F23	0.248655538538
F21	Y04	0.274067251712
A41	B27	0.330048985597
B04	F23	0.138658404164
B41	F16	0.149127957622
G08	Y02	0.340717532004
G21	Y02	0.457923457811
B05	C10	0.17297717935
C21	F21	0.193494241365
C21	H01	0.228858064779
B44	H04	0.0858533038169
E05	F27	0.224557054344
B25	B62	0.249435978108
B81	C13	0.102220633834
A43	C09	0.114434468377
B61	E01	0.153303694229
B29	G03	0.227068668849
B05	C30	0.36909138504
B05	D02	0.451165010151
C06	F01	0.0712822063991
C22	C25	0.39788231999
A47	B31	0.362609907698
B09	B60	0.162878519057
D10	G09	0.195696329812
C23	F03	0.131108157034
A42	B30	0.227145138916
F28	G01	0.229060835899
B29	G21	0.254601511419
A62	E06	0.247954614691
D04	F16	0.414764430862
C14	G05	0.195983437988
C11	F24	0.0952755662546
A21	A45	0.159224446595
A61	B22	0.191095029973
C07	F42	0.0193421381219
B26	F04	0.350624331505
B06	G02	0.217197051468
D06	Y02	0.281325423046
B04	B27	0.171716972134
F02	F27	0.225723055119
D06	H05	0.288360524883
B24	H05	0.267851862594
A45	G01	0.205912519964
B01	F04	0.37750314973
B03	C09	0.280514897076
B03	B27	0.297613310855
F15	F27	0.309890793264
B66	G07	0.0604383736872
A41	D07	0.336414580731
A22	B82	0.0944344218641
B08	C25	0.50002565293
D21	F22	0.179964836001
H02	H04	0.155250276468
D05	E01	0.0380431501081
B43	D10	0.289822373326
C11	D02	0.23919885236
B61	C01	0.0675450876822
A42	B32	0.358639878812
B25	F16	0.405929669856
B61	B66	0.175294373234
B05	B06	0.423894432142
D02	G08	0.115907297956
B21	C09	0.304582218339
B64	B81	0.205203306876
B82	E05	0.352340431317
A45	C22	0.178399371994
A45	Y04	0.142456206791
B44	F28	0.357834055819
C40	D02	0.282221671559
A22	G10	0.0198009301964
A62	B22	0.268547248598
C22	G12	0.218470327447
C08	D06	0.557244676499
B33	G05	0.454953654768
A01	C22	0.115909298032
B25	B64	0.213962864526
F02	F23	0.395208078902
B02	G21	0.152916224966
B30	C23	0.263701272637
A45	F16	0.286977083889
B07	D06	0.303249056578
A61	B06	0.775966947035
A23	C12	0.435139579777
B06	D10	0.603339794308
B29	E02	0.217258902476
C23	Y02	0.416389789878
B07	C10	0.171107055816
D21	E02	0.146775524136
F26	G04	0.0820039415778
B32	H05	0.448908758802
A47	F01	0.0748825964145
C25	G01	0.248707680276
B07	B25	0.296684479619
C14	D04	0.588599016323
B25	C40	0.245675847221
B24	G09	0.108772587939
B06	G08	0.380553781899
A44	B25	0.400820785046
B26	F24	0.211073150726
F02	F41	0.0310377979645
C06	E04	0.0751696338968
B09	G01	0.206134476261
D06	F22	0.196278483354
G06	G09	0.659499370655
E02	F02	0.107800429525
C06	D07	0.16126426598
F23	F42	0.017907872237
B66	G10	0.0609948201203
A61	G12	0.169828205095
A62	B26	0.372812465742
A01	B03	0.16838229817
B04	B67	0.196590659074
B24	B66	0.0787076544793
B23	G02	0.220596971048
A44	A61	0.287218024647
C02	C40	0.409867409331
C21	E02	0.137550389216
A62	B06	0.40125930748
A22	C02	0.0874928033589
D02	G02	0.148507696
B24	F42	0.0416362227517
B05	D06	0.487284245062
B63	E21	0.132359305666
D10	G11	0.0632555551677
B63	F15	0.269455290044
B32	C30	0.468072453389
B30	F27	0.244967600908
B05	B21	0.382672847172
A62	C14	0.320137903726
B25	B42	0.223122926077
A47	C22	0.134918068127
A42	F25	0.0915551022426
B23	E21	0.186012032224
F42	G09	0.0276147742607
B81	C06	0.06630389721
A61	D21	0.215233827767
D10	F27	0.16349544347
B32	B62	0.300066647065
B61	D03	0.127226536965
E05	F05	0.201834306315
A42	F05	0.0794729618843
B26	G07	0.0599494354554
C04	E02	0.168175694343
B26	B31	0.533974854095
B21	H03	0.0230799131793
D21	E05	0.337292775323
B21	H04	0.0424010574269
B03	F23	0.245083507987
B66	G09	0.100345693635
B03	B81	0.363078259004
E04	F27	0.16022295403
C25	F41	0.0734554921311
B41	E05	0.19464217182
B02	H03	0.00696856557563
A22	Y04	0.0394869825564
E21	G01	0.161117030008
D01	H04	0.0362912981653
B68	G12	0.210754251836
A61	B08	0.307667471752
C02	D01	0.319686376373
B21	B63	0.165768501955
C02	G07	0.00341305565234
D10	E03	0.321283475462
B81	E01	0.10929943706
B28	G09	0.156811256616
B26	F17	0.461200161348
F26	G03	0.12975214882
A44	A45	0.430128567048
C25	G11	0.166868704972
C01	G21	0.311088194936
A21	B64	0.0738842651911
B08	B21	0.422295849261
A46	C11	0.155421535875
F22	G12	0.203748785659
G08	G12	0.516514174381
F27	G04	0.0652216535265
A23	A45	0.23174218839
A21	D07	0.164873284623
A61	H05	0.158762851139
A42	C22	0.149641229906
B24	H01	0.302541096233
B62	E01	0.154473414695
E02	F17	0.272462250713
A43	G01	0.118302510693
A01	B26	0.215358177663
C13	H02	0.137672156063
B29	B64	0.283274323191
C23	C25	0.608791180471
A43	G06	0.0698600281127
G08	G21	0.193633790931
B03	B42	0.129767754105
C07	G21	0.201166681111
B08	C05	0.311225731819
A45	B31	0.378218879032
B28	C05	0.348239215176
B60	B64	0.303312737987
C07	D10	0.365832993014
A46	Y02	0.089418766885
B32	F03	0.18690596792
B31	H03	0.00927151884988
C30	F04	0.24809939488
B05	B29	0.573743735688
F24	H01	0.218415177835
A47	F25	0.204239815398
B06	D04	0.470788850834
A47	B28	0.209931713042
B82	F42	0.0777085063162
D06	H03	0.0223811909248
A45	B06	0.309350976329
B41	C07	0.0621813478518
A63	F17	0.123526971965
C02	C08	0.263522067975
B60	C01	0.136849341146
B03	G09	0.131375110259
A21	B65	0.246406376283
A24	D10	0.188689018301
C22	G11	0.0861359304959
B68	C30	0.216542072061
C08	G10	0.0507983500752
E01	F01	0.0714115559465
F03	G02	0.0432422043734
C05	E06	0.176427587862
B61	C23	0.0704716645701
B02	B26	0.287047766805
F26	F42	0.0275671739354
C40	F41	0.101304995765
B27	Y02	0.281422346216
E03	G06	0.101422089304
B29	F25	0.197747582679
C25	F01	0.178981612022
B33	B41	0.187872250968
F22	G11	0.0189430038867
B41	B44	0.455750801079
B22	G05	0.237518971643
B22	F05	0.262508453169
C04	G02	0.135485172495
B24	F01	0.0856831633245
C12	E21	0.0876426088785
C04	C12	0.203326014788
A47	C08	0.173307911766
B03	F41	0.0902709920231
B08	C14	0.386282403375
B42	C13	0.0455901979866
E06	F02	0.0905747380348
A01	D03	0.216807508957
