B62	D07	-0.0652478922389
B05	G04	-0.112786536447
A42	E21	-0.0647231570928
C08	D10	-0.0031524542817
B03	D02	-0.172375116045
C09	G03	-0.00875286812702
C01	C02	-0.0806417272875
B24	H03	-0.0719386826519
G04	H01	-0.0158374995789
B29	H02	-0.119581952681
C04	G08	-0.111251275991
A41	D06	-0.105300729038
A01	C03	-0.0592605844451
C06	C40	-0.123510956993
C14	D01	-0.0863827143906
A63	F16	-0.0896918606939
B67	C07	-0.0740460428115
D01	E05	-0.14294001933
B02	B25	-0.105773003276
C09	F05	-0.109185731965
B62	G06	-0.0489891550587
E02	G06	-0.0571085316566
E02	F23	-0.16933221347
B01	C01	0.192776423375
C09	C10	0.0861654036504
A22	D07	-0.186510159685
A41	B65	0.0178428109851
C13	H01	-0.0159080740651
D07	E04	-0.0497464366138
B44	G03	-0.0441339223859
B04	G11	-0.0440802507228
E03	F27	-0.16998750671
D06	G21	-0.168077304685
B03	F25	-0.131616810425
B41	G04	-0.0558781815281
C25	F05	-0.138672556279
A22	E05	-0.122488172372
B81	C21	-0.145629849796
A62	C25	-0.142030027989
C04	D03	-0.114874576801
B43	H02	-0.0704386830102
B28	G04	-0.157531916526
B23	B32	-0.107977290801
C40	Y02	0.00808989856831
C08	C14	0.0168833179103
E02	G02	-0.0954645470492
A24	B60	-0.0325760228632
C25	F22	-0.171380617929
F01	G21	-0.138575687858
B05	B25	-0.129674529793
A45	B60	-0.0780595823141
D05	F04	-0.106607929796
B06	B23	-0.0698654842878
C40	G10	-0.0645781153593
A41	G04	-0.17091371095
B01	G08	-0.0861212290206
G05	H05	-0.0226981291542
A63	F22	-0.0806057406607
B62	C09	-0.108633828058
B43	C23	-0.086037475553
A41	E01	-0.167419146244
B43	C22	-0.139442644027
B68	D04	-0.081446756478
C04	D07	-0.0712849633433
F22	G02	-0.0669827521778
B05	F17	-0.111160311473
B01	H04	-0.0741469187469
E21	G03	-0.0682092014414
B31	F03	-0.102315172954
A21	C02	-0.15318812043
D04	D21	0.0800727605836
A24	B63	-0.118536912477
B31	F42	-0.12171079742
B41	C14	-0.0309365529037
B68	D03	-0.2364609778
B05	D01	-0.0749736928094
A62	B60	-0.0425100146237
F24	H04	-0.0220321433463
A44	C11	-0.124063860933
F04	H02	-0.00932529888467
C09	E01	-0.0524436184567
A23	C25	-0.124850444537
C21	C23	-0.0891206778941
D21	F04	-0.106868773601
B07	F41	-0.125270159439
C13	F21	-0.0561848954161
D01	G01	-0.0402753202878
C10	C21	0.153738370654
B01	B61	-0.0678124092518
E03	G04	-0.178789159279
C13	H05	-0.0357443753568
C07	C12	0.422585799396
E21	Y10	0.207908829202
G01	G12	0.00389381866885
F01	Y04	-0.0932679220791
A42	B25	-0.0934427490148
B21	E21	0.0402536279984
A23	C08	-0.0764832937279
E03	Y10	0.0502026745118
A23	B41	-0.080929680418
B24	G02	-0.0351812002706
C14	Y02	-0.0223347740098
F23	F28	-0.136096696861
B22	C08	-0.0634669646689
C01	F04	-0.155735378853
A41	B26	-0.17017937278
F24	G06	-0.0264969000149
B42	B65	0.0296528344913
G10	G11	0.0427377266259
D01	G21	-0.161315147595
A45	F42	-0.160776269562
A21	B21	-0.169500093148
B28	F15	-0.141791433608
A41	F05	-0.1774766239
A63	F04	-0.112573668284
A21	Y10	-0.00280835068407
C22	F02	-0.133018056377
B30	G12	-0.224365108745
A44	G07	-0.0521656842119
B06	F28	-0.150179139704
B29	G07	-0.0608882808677
B43	C01	-0.116068912011
C06	F28	-0.122917955162
D06	G06	-0.0549583681754
