C03	G12	0.348703538078
B60	C09	0.220751803479
B60	E03	0.277790027109
C05	F03	0.400744332407
B05	F04	0.467609308232
A24	A45	0.160047438346
B60	E04	0.225065593378
A42	C14	0.27310974352
B61	B63	0.155996829868
A61	B08	0.343408641108
E04	F04	0.261283901601
C14	F17	0.464197705659
B07	E01	0.207136561552
A63	E01	0.113652048015
A63	B41	0.15526764165
B64	F02	0.351386583162
A46	A63	0.12297041295
B60	F28	0.298344324658
B60	F41	0.130504903978
A63	G09	0.337875126904
A01	B01	0.272737039258
G03	Y04	0.225009922208
B25	C23	0.301612825248
C22	D07	0.397273231931
E02	H05	0.185888129376
F24	H03	0.148433084027
D03	E06	0.363405035596
E04	F26	0.264821701895
A43	G12	0.16244040105
C02	C12	0.336278709437
A42	F15	0.299530547773
B30	G01	0.290902049956
C03	F24	0.313439325211
C01	F05	0.338860966161
A62	F28	0.368706288467
A47	G06	0.145741337683
B43	H05	0.31140067652
A42	G01	0.268726895849
A22	B25	0.176696529232
B32	Y04	0.279887617448
B60	G06	0.196521751617
B27	F25	0.238027226805
A01	A43	0.109508399572
B07	D10	0.381873405907
C22	G11	0.148014544261
A42	D06	0.315065364578
C10	C22	0.309970868018
F28	G10	0.128504275308
A23	D06	0.354334160234
B67	C10	0.173190893253
A44	C08	0.393483699865
A21	H05	0.21137729813
A61	B60	0.12573279083
A43	D06	0.20939641
A24	B82	0.176301340107
A24	B44	0.188305936039
B63	F01	0.244736590399
B63	F04	0.229504683604
B06	G01	0.612050601485
C21	G01	0.235232674276
B03	G03	0.19718117385
C09	C14	0.711589713611
B63	C05	0.181996096303
B33	C01	0.351032204546
B62	D21	0.201459076449
D02	Y10	0.697056705767
C05	F16	0.286674515845
B62	F23	0.116107009275
G04	G10	0.333140604463
B81	F22	0.250749845857
C03	C06	0.16905140028
C05	E21	0.162550508765
B09	D01	0.407739356616
A63	C23	0.115895233531
B23	Y02	0.434449073927
A45	B05	0.4206688458
B02	C03	0.274044345805
B04	E21	0.138906783711
F03	Y10	0.32324408625
F15	G10	0.148522311371
G06	G09	0.676819490809
F42	G03	0.0671757415947
B63	D04	0.212928143265
F41	G10	0.0742119585611
B21	B29	0.51769856609
F16	Y10	0.661157859073
C13	G02	0.110865077303
A62	G08	0.270794643817
B01	H01	0.25621006438
A47	B22	0.215734483903
A22	B82	0.159964461912
B05	G05	0.378431943385
E02	F15	0.472094429959
D21	Y10	0.555075323384
B61	H05	0.180798631177
F23	Y10	0.278700693864
A61	D05	0.0713587039825
A21	A44	0.286110765403
B68	B82	0.289874822677
A01	B28	0.235173547288
A43	H04	0.0657139563229
F42	G02	0.0815080101873
B41	E06	0.157083233467
C30	G01	0.351142762049
B02	E04	0.241072970483
B27	C40	0.320289408589
B05	C06	0.194599241868
B22	F15	0.423075772807
B05	F23	0.216817932559
B32	C12	0.39037812549
B23	F41	0.178733254849
C04	Y02	0.525021508877
B65	F03	0.128343128689
B24	B25	0.272931621628
C05	H05	0.269330804583
B08	F16	0.472106771695
F26	F41	0.124605663678
B07	G02	0.200691144246
B43	G10	0.230437544917
F22	G04	0.148454499482
A22	B66	0.1137012477
B03	C05	0.446371403491
B01	B63	0.194115601072
A21	E01	0.133671244564
B09	F25	0.297489137465
C22	H05	0.405863049951
C01	G05	0.305139863785
F24	G04	0.207428406348
C01	H01	0.419797273444
A61	C05	0.200797632822
D04	H05	0.365200243015
B09	G09	0.184861342281
A24	B65	0.186118822181
B26	D05	0.153896465989
B68	G11	0.0949691742895
A41	B31	0.39185978977
C02	E02	0.215929779174
C11	F27	0.18346646945
A45	B23	0.354650108552
C10	E01	0.120716909538
C02	G02	0.127657009895
C14	F03	0.150688216715
C14	G09	0.210466803136
B27	G11	0.133421790299
F28	G08	0.218338041993
E03	F04	0.379318629984
B44	G10	0.179157764445
B27	D10	0.466907674922
A21	B62	0.13264431268
F25	Y10	0.385667975555
B32	G11	0.193536352673
B68	H02	0.212180615665
